,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Date
42,19.877152649515317,20.969431002626692,21.954043977753354,19.212687983957558,18.838923829731883,18.434463954610827,18.554001204605527,17.692235286701898,17.92674377682525,14.661630760733257,14.770390125857954,12.393386884972081,18.650132386762966,13.252346138220908,17.23061326003797,14.88025216576926,16.578675182932106,13.77223261908111,13.183076153139138,13.020029319914867,11.958183679489034,2020-02-12
43,21.792218787398745,22.105072945989672,22.602178613075623,18.948545008435882,15.9748788766269,21.754005581571437,17.220948293815287,20.14160875946452,18.061531324019423,14.567538939135135,16.22358723672238,16.575401568436146,13.446003670243888,17.744081390234115,14.789440441815696,15.620215123077413,17.630278506537017,15.162885295049772,16.32336834926548,14.107598698885267,15.910134424511511,2020-02-13
44,20.070135029319342,20.82696844737046,20.473613602795922,22.88277977022324,19.49347226377329,21.847685759223,16.408427626920215,18.8243797677296,19.139831701572824,15.863109084233974,18.33287417486745,16.03378725677774,17.03880247419669,17.88671828578468,18.147724544640482,17.872957433254477,15.155384520359407,13.179578507246232,12.003599025779794,13.305325271283449,13.559086417618182,2020-02-14
45,17.3958158483559,20.04984080153181,20.19220181383057,20.22481192786686,17.3637018997123,20.942769984202183,17.31933832276827,20.768974466555836,19.40940679596117,14.998354365083332,18.11790245828389,13.089470810924453,15.828344291275599,16.660298806318984,15.546148201466645,16.855281908856465,14.864353868600027,11.97619498821185,14.835457545905557,13.847562014231217,13.349795019966534,2020-02-15
46,19.731655679253166,19.02926502086729,21.324217968359658,17.937420055574453,19.098710121633182,19.588148263033318,14.456727793288156,16.362955594968412,15.365780380135929,15.809337757073743,16.53905491036971,16.027865294155326,13.418785017073247,16.065829606956203,16.985054802941168,15.184520345248275,14.193992801045136,15.389821176379535,14.296660696801002,12.685687650207266,11.02089321445022,2020-02-16
47,21.690414038748866,18.32897403695776,21.17445406098871,19.349326078577853,18.78264762801132,19.527857438683757,17.307504512215736,15.131248466751131,19.544194343155347,15.05316170892473,16.2080670340498,13.876734184763816,17.84145834843619,16.61191358352442,16.759194781004314,16.555473818843524,15.942643626374116,11.705946440822203,16.70007407341565,14.158288279984093,15.054020983063781,2020-02-17
48,22.225734170564024,17.71080660945762,19.656683665382204,19.161920671075336,20.269885924080963,20.607604799834427,18.486771728260628,17.251487002433798,16.0397181161068,14.890722773209434,15.272281772843124,17.500226493713164,14.732889596429885,17.1814668562482,15.694735231558507,14.156633245329521,16.288017315963494,11.373046773051891,13.259943988395072,13.824878537596176,13.980502692905723,2020-02-18
49,19.39685647882478,16.39114398807604,18.84181769317225,17.699748082586048,17.023150495381216,21.515519082406723,16.472186244627913,14.772834236941156,18.870256607184473,13.337612842647081,12.965764129381453,14.102839043167439,15.598965319962108,15.10824396278634,15.937695475640595,16.360268440041477,15.2970033151151,14.366546181848364,13.350955312497774,14.212098138396776,15.584778069314003,2020-02-19
50,19.943351768636035,17.367958823902857,17.88814450172635,23.981610370744235,17.097185849588286,20.374533513789437,17.618840218083974,18.381712598536488,15.230992832941753,17.238229499086064,14.322851669339027,15.22067200920674,16.120784430591844,17.378248037016764,14.854627703821452,15.966083071338144,15.618143002183878,13.301305544256211,14.813032072950024,13.821485670612377,12.756199427238984,2020-02-20
51,21.41799575081945,16.254143410462376,22.999104513186555,17.04234415251698,15.814001638467621,19.468511224010392,19.413523685279124,18.893315196797246,15.365780380135929,15.294574486955844,14.40246659859643,16.555492403951302,15.271401779887682,12.973169408021096,15.12165225633682,16.87446044141207,14.107637482612706,14.096088364225071,12.133402830880268,15.286550414760445,13.31183201452372,2020-02-21
52,16.2138213498711,22.56054540793836,22.6459009891087,16.67209294212058,19.56228878790672,17.58562722547376,18.103624150392037,16.290944328472907,19.274619248767,16.06201477137545,14.60326638010369,14.334679874975814,17.253187509868408,13.847632469941082,11.326957836805269,15.524645601558825,12.835760461807741,15.082695108283971,14.340338955006814,11.699355994253953,12.510387911468001,2020-02-22
53,22.680371202838238,21.127388508103177,17.99324872318931,15.991582500455667,18.626389409978255,19.403495545376675,14.714738946022193,21.069135410946366,17.252806040854377,17.28201907191703,13.754360851283119,15.275368638984977,18.13407141733921,14.574654659282926,15.228643008283802,14.161490139924709,13.688942607144783,14.199828810843846,12.766464652925826,14.876197986634274,12.780170385981002,2020-02-23
54,21.507379805181056,20.571733889365422,19.759700958661558,18.100354164198333,16.452710226051114,17.346445846518687,14.808190172062318,18.379408919483584,19.678981890349522,15.563995762402037,15.426733800091954,15.344349117025894,17.892995835629208,16.357019057000894,14.816188826220493,17.22961783021864,14.146079244087083,15.196247939715732,14.951397344770177,15.550212827762687,11.98264887152646,2020-02-24
55,16.138547207017364,19.01232556674898,20.147594480067635,15.840905125566529,18.97766861792243,17.64301574789923,16.76245046434692,15.686969172987226,19.544194343155347,13.194831485046345,12.821909052577102,12.641960343525986,14.456861599261288,14.394834769500246,15.429966400314852,15.692568522104674,13.399049721350318,15.177039174353961,14.36919442556005,15.064553820393574,13.121753233510393,2020-02-25
56,16.412458047759955,19.474609703193973,15.33536456862885,17.12404651089458,16.9991231359249,15.397058993326516,19.747030526946496,18.593750212478977,15.230992832941753,14.278266793668154,11.73781924237288,13.758811409754609,16.222591650394726,15.266262460473383,13.270854936566435,15.460499937595962,14.236896641774862,14.14048747334496,12.344772791503326,13.673688927621912,12.2331943005949,2020-02-26
57,19.655808973642717,18.553530236091078,16.83158831761787,21.4746527467624,14.574019522960612,17.56407280267742,19.043784898588406,17.824126611608886,15.635355474524278,15.460008201661573,13.781556618950766,15.860027026808522,18.978601600894088,15.256043754457398,18.950855932780456,15.021248056206893,12.17529196643785,15.159902300028582,12.96601272359844,13.449837090633336,12.995960147609352,2020-02-27
58,20.534247344921972,21.70550285078427,20.9127402872385,15.017047910953831,18.83566182618545,22.563545600964744,17.896832143401934,17.15811214859783,17.118018493660202,15.57429141980409,13.20637494087972,16.916874534596033,16.669554109266127,14.443251697066321,12.411833892151824,14.20291120631866,14.040454342972758,13.755468913452075,11.913521637349223,12.681388679887714,11.966095086691316,2020-02-28
59,17.730430302282368,22.71783372075982,18.21171558475189,16.40223379205843,16.79122408178875,16.6324498548063,13.399660352656793,19.301043868492478,19.948556984737873,14.70098805640108,15.757417450837496,14.981490901415716,15.97749442106044,13.841486879044536,14.20800734732813,15.420281338810737,13.903295543620903,15.523960743051807,13.06846866305107,14.9186114187927,11.328993473436608,2020-02-29
60,19.941417522811733,,,,16.442046447990013,,,,17.522381135242725,,,,19.03608116688102,,,,14.422547419125898,,,,13.22657846772079,2020-03-01
61,20.151443985873037,17.13376257846141,18.679750426751504,19.256199420771413,19.582907065965344,16.335473301347243,17.494564318060952,18.247024413201117,15.770143021718454,15.655524385521458,16.140451831482817,14.127809237005978,17.118205576196846,15.259910755328619,13.016828244780841,18.058458573525307,16.18430636370801,15.214785851324603,13.77971627883892,13.614447198936087,11.644950887111804,2020-03-02
62,19.106826741511103,21.91037798751495,21.53871826098797,23.070960034616327,20.15470022827561,19.23163167666418,15.012059435009242,17.16765175203043,14.691842644165055,16.311508784141246,14.81573571951096,13.058669236332726,15.017524210387531,13.61573738779065,15.720021239469476,15.520723703689416,15.39214131976598,14.12060359492613,14.087236043765797,15.340833130555271,11.765657068415528,2020-03-03
63,16.94063198209621,17.684359390688975,23.281832353515625,19.252345028279063,18.306741601562535,18.807202617349038,16.161210205390745,21.856343950520195,15.635355474524278,15.391883943817945,16.3053828111621,15.720130439897181,16.50524356093568,16.502014664417715,15.566660030188958,15.59579826066144,12.705278322558858,11.64259189643286,14.171940781678849,13.489332450086277,13.292482573153812,2020-03-04
64,19.730622813113385,21.488486785074915,17.943413342699923,20.30389781615796,19.410059193308854,19.242198369670376,16.743922255521444,20.52630720325962,15.230992832941753,17.747109262539134,12.679182982203642,11.426702435356818,15.518250890030746,15.944169887078596,15.41234918923362,12.965231507009852,10.37318997699984,14.50222766878454,13.19649862772452,14.769880773854535,13.371409425108459,2020-03-05
65,16.825301952770534,17.371970112747547,16.93821319683252,17.91441783411253,17.7677330412723,18.955727700476427,17.039378104671247,15.131791315283223,17.791956229631076,15.344369215359917,13.554051678782027,14.700815673412526,16.38661179263754,14.489949709795113,15.634792517825243,14.844159555181985,11.815902947232965,14.893939353231158,12.886429230319637,14.405373125798542,12.855310529456764,2020-03-06
66,18.252412471861867,22.990299935158763,20.354487789872202,16.02976707286063,15.647995934146048,16.9735353192402,15.865453525899659,16.289045989199636,17.38759358804855,18.353242519730593,16.321025237881948,14.283051154567088,16.760799281912377,14.836398603931896,14.048162109479133,15.837638589825081,13.016016147822375,14.434929670848987,14.529857583204974,13.472706682999581,14.237202747690784,2020-03-07
67,19.797671348419417,18.11970317849294,19.776631717044214,15.764671608232911,16.030237346666627,15.78418554256171,18.6299974119962,17.520647377340097,17.118018493660202,19.751044487919213,15.239654848786804,15.420637061388652,14.370150151840472,15.402006533779156,16.394787069899653,18.315832670539315,12.598117919213905,10.838622226493351,13.484361551316818,14.436742712245305,12.535282969176237,2020-03-08
68,19.40704504202444,18.75389700279067,17.966679881072057,19.70142417430601,16.40777585752374,18.221433223816728,15.536871795013782,16.975531257860638,19.40940679596117,17.909430975626336,13.102338207405367,15.495877671015199,16.473896876383215,15.693358782580422,17.712309322268982,16.839965071826203,11.744616985078792,13.707736271881057,12.937681651045848,12.91883835226936,14.611244143090657,2020-03-09
69,17.507125822538445,17.419174178907,19.09759179566999,18.415152449538564,14.904798241977245,16.429284411053004,14.647504262417456,17.42865769705353,17.6571686824369,15.480649618613025,14.781004801764992,14.503924555713581,15.216425804002014,13.088241689677991,16.29105723033744,15.495977900601202,13.936068322005223,14.83054116490753,11.447791600941235,14.09750790344168,14.241718302591439,2020-03-10
70,16.415388129123148,19.33651749429648,18.9590534748275,16.780087281978844,14.598382433803671,16.682352325840288,15.36779295662252,17.56100954260199,14.152692455388355,13.340716396981193,14.459266860527796,13.4290060886411,18.213793492980297,16.291486220959346,13.895798283328839,16.04841429540819,13.616184006796077,13.514435497647867,12.785299734748317,13.062853833577337,12.126935670716957,2020-03-11
71,21.015575762480626,22.06088936731728,20.912378797479764,17.596057532678834,17.342285679642174,16.62214842372278,16.996629603818835,17.534302195183113,15.365780380135929,14.508302540147172,15.351553232575435,15.673815356211515,17.31565832575248,17.666471785649204,14.97399874085303,14.728083951890547,11.385023754715109,12.500805648175417,15.053707288282409,14.545671531308296,13.431120622554023,2020-03-12
72,18.754073581137582,18.951346225099787,16.433582989537925,19.93912914312576,15.98939828901411,14.750137153100521,17.612290173306825,18.11825725544385,14.017904908194181,14.222408111297835,14.958214711265326,15.031608372778958,16.310524825057563,16.703640965940156,14.08367307861918,11.846699853589227,11.96246185955002,14.56746818227702,10.769000422758852,14.844529803462313,14.63133580017068,2020-03-13
73,20.401622097237986,17.54280946424185,19.122189782025075,18.23064839579708,17.57377186393373,15.46994899633755,16.22727510485248,15.006251429692512,14.826630191359229,15.942693913751425,13.657003720772112,15.403171323619203,15.240308930215807,16.520574482848428,13.639047815521232,14.50786246872958,15.065248075897644,12.234673014810987,12.176877421888934,14.316659142204175,13.20875814078507,2020-03-14
74,16.575122319587763,17.005077044671292,16.710963429678294,16.080905820193745,18.551611103478237,14.260412464116254,16.961874763396434,17.084321918254542,13.883117361000005,13.470932971210903,15.030933192260363,12.996299253140107,16.740406110308953,14.01773156107136,15.05444031534395,13.98617494490324,13.29121466286671,13.96128337335717,12.954170317836654,13.746016353594227,11.16585503447676,2020-03-15
75,18.7535865462611,15.964040064469007,18.406191862365255,14.666794983359518,17.36968998483297,14.502340036585384,18.904989991409675,14.867181061871563,15.365780380135929,14.894746615977793,12.35917860668914,14.995498804357576,16.22278966385284,16.90233900091802,12.75441458583523,12.244663661385761,10.870798252889788,14.781757857848289,12.985699699039923,11.749228459285764,12.537922410505523,2020-03-16
76,20.310381642960348,17.119351265428328,18.062058014677294,22.488684954648015,15.68447134817332,14.233776770160654,14.754980935253307,16.925042633696204,17.38759358804855,14.668375773599264,12.12941952695627,14.074820703139382,14.154132094780685,14.57583994410718,15.777391166415208,13.199408327134211,12.22314923308591,13.097955500875804,12.87767166046777,13.83972963658549,13.746760659953107,2020-03-17
77,19.219847135682233,19.25010023835517,18.6077629263465,16.923693885015798,16.86521020874455,16.148398698700106,17.016050455027678,19.544913256201706,14.691842644165055,14.47420918832916,12.866603800029463,16.333766974882415,16.180815073254585,14.202136117290102,13.992385557183852,15.295599503273511,11.27647824160041,11.542837477650915,13.958292547445541,13.002716384809268,12.951452546983132,2020-03-18
